"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138"
"S0",155.01881408691406,91.983154296875,118.9940414428711,83.65279388427734,81.95755004882812,91.91078186035156,102.26517486572266,58.74128341674805,80.16181945800781,26.826189041137695,64.23558044433594,79.89004516601562,36.548744201660156,37.737144470214844,67.84764862060547,39.33441925048828,24.145902633666992,44.806148529052734,101.0046615600586,87.7284164428711,56.11783218383789,51.776790618896484,24.14569091796875,64.4740219116211,49.225059509277344,47.901973724365234,44.295631408691406,44.881187438964844,26.214609146118164,55.294288635253906,22.668691635131836,21.936784744262695,48.64950180053711,42.34146499633789,21.29851531982422,46.36485290527344,11.049159049987793,67.00077819824219,31.714859008789062,46.115623474121094,45.3749885559082,56.18647003173828,69.62698364257812,13.605751037597656,63.88748550415039,93.4990463256836,122.41848754882812,64.9823226928711,134.8909912109375,73.0878677368164,13.851110458374023,44.29868698120117,128.5760040283203,281.5145263671875,672.2754516601562,206.05502319335938,514.0174560546875,501.4438171386719,133.94793701171875,1131.86865234375,554.076904296875,333.6157531738281,245.41238403320312,2304.012451171875,747.5588989257812,1083.2374267578125,872.0895385742188,1366.4901123046875,831.376220703125,1538.60498046875,558.8867797851562,1714.7772216796875,942.427978515625,1294.1402587890625,2288.58056640625,1634.0472412109375,1051.081787109375,1064.037353515625,2452.88037109375,1817.4256591796875,2381.40966796875,754.8019409179688,1925.530517578125,1085.4677734375,2740.3720703125,623.4332275390625,1404.6220703125,2588.05517578125,2731.4765625,1892.5213623046875,2606.4638671875,1785.8436279296875,1138.3087158203125,2599.0517578125,3081.6689453125,2003.05810546875,2672.4375,1620.9520263671875,2371.50830078125,1480.774169921875,2238.6259765625,3701.40283203125,2996.316162109375,2043.0440673828125,2376.484619140625,2009.3701171875,1835.61083984375,2443.73828125,2019.8782958984375,1753.8651123046875,1388.98681640625,1198.2091064453125,1047.816650390625,1050.3831787109375,782.69287109375,1024.137939453125,739.0834350585938,754.427734375,926.8565673828125,664.196533203125,803.0647583007812,797.5829467773438,603.485595703125,287.4430236816406,496.0632019042969,509.09259033203125,234.26673889160156,388.0526123046875,450.6909484863281,428.6102294921875,290.47003173828125,342.0475769042969,305.0115966796875,321.8572998046875,31.56930923461914,388.1376647949219,370.4366149902344,254.9073028564453,222.77191162109375
"S1",40.18174362182617,32.00533676147461,11.308608055114746,15.122720718383789,21.423931121826172,7.8260931968688965,31.361726760864258,12.552743911743164,21.610393524169922,16.274673461914062,14.979866027832031,15.710851669311523,10.201214790344238,22.619125366210938,12.8543701171875,12.91522216796875,6.534742832183838,3.4610984325408936,17.056299209594727,13.30663776397705,10.690417289733887,10.095683097839355,10.382574081420898,6.86093807220459,11.391449928283691,7.755460739135742,6.272346019744873,12.791267395019531,14.508728981018066,3.35957407951355,12.325828552246094,9.089822769165039,0.6528630256652832,17.21034812927246,0.7445910573005676,5.832365036010742,7.597123622894287,10.445565223693848,1.6995121240615845,4.776666641235352,7.795941352844238,6.0049967765808105,7.1547064781188965,1.5650618076324463,33.924747467041016,7.802735805511475,42.1212272644043,1.915151834487915,24.31732177734375,50.3724479675293,4.563480615615845E-8,29.095895767211914,319.3199157714844,46.51142120361328,758.6944580078125,167.43386840820312,224.0235595703125,135.1795196533203,102.06920623779297,1122.54150390625,803.7332763671875,114.56974792480469,12.133447647094727,2805.2646484375,869.4428100585938,1504.661865234375,428.0774230957031,2069.06201171875,155.16104125976562,1819.8551025390625,548.8304443359375,1804.1214599609375,1358.393798828125,1531.0970458984375,2611.973388671875,1104.648681640625,1208.18701171875,927.1834106445312,3262.996337890625,1747.0465087890625,3117.891845703125,1281.67041015625,2074.0927734375,965.4564208984375,3011.32177734375,809.9286499023438,833.793701171875,3477.12646484375,2993.5,1634.63720703125,2052.499755859375,743.7711791992188,815.17333984375,1933.53515625,2403.193603515625,1847.6151123046875,1927.23095703125,1403.492919921875,1587.2598876953125,375.478271484375,2088.43310546875,1937.317626953125,1415.9825439453125,1121.884033203125,1369.2147216796875,1111.424560546875,556.870849609375,1054.4130859375,766.2952880859375,562.15771484375,299.7277526855469,233.4107208251953,252.17987060546875,289.7086181640625,249.81402587890625,231.8531494140625,204.7756805419922,57.54368591308594,274.13726806640625,182.58168029785156,170.5490264892578,132.53524780273438,171.35276794433594,108.44708251953125,138.6743621826172,112.00602722167969,128.08798217773438,145.77149963378906,133.2244110107422,79.47819519042969,114.4721908569336,45.680992126464844,142.46763610839844,103.0754165649414,0.6071013808250427,242.77935791015625,139.7921142578125,53.864933013916016,27.573646545410156
"S2",89.33995819091797,128.78964233398438,73.75410461425781,59.38560104370117,99.06891632080078,89.6275405883789,96.45323944091797,80.06744384765625,118.2131576538086,109.75557708740234,72.01446533203125,88.349365234375,30.5426082611084,85.49491882324219,50.81813430786133,87.04418182373047,40.601280212402344,50.694828033447266,95.55138397216797,81.37337493896484,87.58081817626953,54.79231262207031,54.41301727294922,46.82927703857422,53.295501708984375,37.132041931152344,42.30577087402344,45.49258804321289,40.609275817871094,40.36660385131836,27.988203048706055,49.10593795776367,32.536556243896484,45.63468933105469,21.492197036743164,44.21578598022461,21.516651153564453,58.167850494384766,32.00358963012695,42.49271011352539,40.76041030883789,28.654001235961914,33.9920539855957,20.503808975219727,42.80141067504883,122.78118896484375,151.02120971679688,33.74720764160156,42.3436279296875,258.12481689453125,85.51580047607422,63.0381965637207,271.94915771484375,194.76144409179688,1041.583740234375,414.0361022949219,285.95489501953125,550.1849365234375,312.43218994140625,753.0554809570312,864.2034301757812,556.328125,25.875001907348633,3314.5703125,854.766845703125,1472.2020263671875,419.6249084472656,1820.977294921875,522.2657470703125,2759.266357421875,137.72071838378906,3198.54345703125,1406.5196533203125,1748.332763671875,1542.235107421875,1652.998291015625,1592.2845458984375,964.0404052734375,1759.0621337890625,3332.00244140625,3761.33447265625,2101.4033203125,1958.4658203125,1647.7132568359375,1982.82763671875,961.6614990234375,1139.2340087890625,4520.28271484375,2625.8955078125,3078.796875,2292.483642578125,2119.46728515625,1198.851806640625,3331.334716796875,2021.4564208984375,3557.670654296875,2873.48681640625,2086.8623046875,2410.2724609375,967.0479736328125,2804.376953125,3141.640625,1991.700927734375,1123.67626953125,1472.6839599609375,1716.4498291015625,1753.84326171875,1445.4425048828125,1421.77001953125,752.5463256835938,1655.822998046875,1165.3131103515625,1268.686767578125,1211.76025390625,819.6590576171875,974.5667114257812,544.7986450195312,853.225341796875,849.2175903320312,580.5632934570312,593.7464599609375,545.29736328125,579.1591796875,297.7950439453125,773.6071166992188,400.8951110839844,345.28143310546875,358.0283203125,339.17718505859375,237.8153076171875,291.58062744140625,149.22938537597656,299.3207702636719,286.0824279785156,156.01214599609375,484.03240966796875,311.26580810546875,228.18994140625,178.8301544189453
"S3",342.2799987792969,600.0353393554688,478.02325439453125,372.13360595703125,494.6166687011719,518.4304809570312,367.5435485839844,461.8033142089844,615.8763427734375,570.6102905273438,399.324462890625,457.5586242675781,219.12881469726562,388.51092529296875,325.1474304199219,535.5670166015625,306.33905029296875,450.83258056640625,517.264404296875,490.5789489746094,506.05975341796875,362.53594970703125,363.3330993652344,335.3875732421875,311.70074462890625,257.9038391113281,306.84942626953125,240.9390106201172,208.05316162109375,278.0758361816406,131.8564910888672,275.8411560058594,213.9199676513672,110.69315338134766,118.9168930053711,188.56072998046875,151.91490173339844,363.3070068359375,304.4369201660156,302.11151123046875,253.2540283203125,237.68577575683594,230.84756469726562,250.01455688476562,146.1944580078125,1022.3457641601562,578.5039672851562,459.21746826171875,534.7556762695312,1710.4215087890625,2464.675048828125,727.9927978515625,933.6124877929688,1880.7171630859375,2617.635498046875,2008.3275146484375,1233.9344482421875,3294.2802734375,1739.78125,660.8262329101562,1366.60888671875,2994.066162109375,599.5050659179688,5532.5263671875,1701.9605712890625,1957.5814208984375,1038.842041015625,1663.5869140625,2646.295654296875,5175.12890625,58.2475471496582,6399.4755859375,2663.9296875,3094.56005859375,838.8749389648438,4009.98681640625,3427.748046875,1709.2098388671875,829.817626953125,8294.2294921875,6221.17822265625,4498.82421875,2497.67041015625,3812.391845703125,616.1806030273438,2597.989990234375,3330.020263671875,7305.2861328125,2735.22216796875,6215.06982421875,2330.649658203125,5984.052734375,2853.408447265625,6198.595703125,1466.5684814453125,7270.30126953125,5417.87109375,4927.27197265625,5233.27099609375,3749.7509765625,4907.80078125,5023.88330078125,3245.273681640625,2378.676513671875,1697.09130859375,4775.16015625,5728.23486328125,2522.967529296875,4461.494140625,1170.5126953125,6529.029296875,5627.3837890625,5302.91357421875,4345.564453125,3116.9521484375,3525.65771484375,1554.45068359375,3478.388671875,2674.669677734375,2048.77490234375,2162.27197265625,2217.6552734375,2006.3974609375,1383.5289306640625,2439.211181640625,1564.1826171875,1356.3438720703125,1282.2559814453125,1219.6229248046875,979.359375,1060.9647216796875,667.0693969726562,1001.33740234375,1095.1175537109375,1466.8052978515625,1496.302490234375,912.6261596679688,940.00927734375,813.6143798828125
"S4",606.0028686523438,628.9287719726562,422.80255126953125,555.0499877929688,489.5335998535156,532.8110961914062,526.9409790039062,436.2195739746094,560.0350952148438,393.286865234375,587.96337890625,492.84405517578125,216.24874877929688,460.9848327636719,362.4407958984375,384.5767822265625,355.01898193359375,403.38360595703125,409.98565673828125,476.3087158203125,421.8041076660156,302.4986877441406,356.0751037597656,316.78717041015625,264.656982421875,273.1069030761719,318.1297607421875,239.00350952148438,240.28695678710938,277.1737060546875,228.66671752929688,230.14297485351562,219.04124450683594,130.0401611328125,101.62793731689453,185.84820556640625,189.36802673339844,252.83837890625,292.86004638671875,231.4001922607422,204.6659698486328,160.91079711914062,199.20143127441406,61.1265869140625,698.8573608398438,21.77715492248535,2243.456298828125,2150.482666015625,85.06182861328125,1112.0931396484375,1782.9906005859375,728.6200561523438,875.1581420898438,1228.6279296875,1560.97607421875,1353.54638671875,1255.6422119140625,1636.20703125,1600.7459716796875,812.0184936523438,1115.90478515625,1928.9151611328125,1037.0751953125,2733.553955078125,1244.1341552734375,1854.0721435546875,1539.7510986328125,829.2393188476562,1689.9403076171875,2770.4345703125,78.37120819091797,3207.773193359375,1722.7872314453125,1840.491455078125,850.46484375,2054.7314453125,1806.592529296875,246.18748474121094,4272.37744140625,3125.28271484375,2695.496826171875,2680.12060546875,899.7185668945312,2277.255859375,848.2080688476562,1754.8338623046875,2102.344970703125,3729.561767578125,1878.9375,2995.664794921875,1961.2655029296875,2556.14599609375,2011.2154541015625,2418.642333984375,3093.2080078125,3493.763427734375,2757.155029296875,1947.2130126953125,2417.708251953125,1774.4879150390625,2420.47607421875,2744.121337890625,1770.36962890625,1221.70849609375,578.0439453125,1666.97509765625,2164.994384765625,637.5750732421875,1930.946044921875,479.7059020996094,3322.9833984375,2710.101318359375,2616.58349609375,2545.558837890625,2096.769775390625,1962.7562255859375,2070.224365234375,2036.1199951171875,1694.9725341796875,1564.4141845703125,1439.64794921875,1675.5244140625,1349.1441650390625,733.7268676757812,1926.2579345703125,1176.729736328125,1100.6678466796875,820.6068115234375,1089.7982177734375,831.8401489257812,1112.239501953125,786.8744506835938,873.474365234375,898.09423828125,1050.5634765625,1251.5455322265625,1021.0244750976562,712.4600219726562,976.6129150390625
"S5",1013.35498046875,865.623046875,306.368896484375,879.3657836914062,661.7785034179688,656.21826171875,711.8800659179688,509.623779296875,601.157958984375,257.6914978027344,915.2098388671875,687.1915893554688,254.66783142089844,557.007080078125,453.0542907714844,283.55645751953125,444.81170654296875,488.3908996582031,344.43377685546875,570.0289306640625,403.6101989746094,299.5035095214844,434.1942443847656,372.74627685546875,276.93804931640625,391.00616455078125,390.8774108886719,268.1825866699219,361.2162780761719,334.25909423828125,349.5831604003906,240.2965087890625,227.3283233642578,126.7093276977539,111.58004760742188,171.89654541015625,235.27908325195312,230.71304321289062,343.9814147949219,228.21649169921875,217.05581665039062,163.7402801513672,177.12689208984375,61.58940505981445,1327.7183837890625,2.0954757928848267E-9,4056.953125,3137.29443359375,64.72663116455078,1087.88134765625,1182.708251953125,755.8554077148438,727.5510864257812,1347.8626708984375,734.1885375976562,1617.468017578125,1212.5621337890625,646.7380981445312,1610.32470703125,650.5763549804688,1316.112548828125,1423.8492431640625,1171.2366943359375,827.6978759765625,871.4725952148438,2008.96240234375,1709.3785400390625,184.46339416503906,1565.8504638671875,2013.4610595703125,148.57943725585938,1942.278076171875,949.5552978515625,1354.3057861328125,943.7288818359375,1207.9163818359375,951.1553344726562,39.999794006347656,2795.917724609375,421.5475769042969,846.141357421875,1819.5723876953125,230.49778747558594,1796.8092041015625,1175.7548828125,1442.986083984375,1285.4490966796875,1742.7001953125,1459.03662109375,1521.31396484375,1777.3653564453125,933.7550659179688,1702.2637939453125,377.53985595703125,2852.58935546875,1209.0316162109375,1529.04736328125,998.0186767578125,1353.80859375,808.0094604492188,1461.0357666015625,1338.4764404296875,1266.74072265625,1265.792236328125,781.8939208984375,981.3209228515625,1254.2900390625,577.374267578125,1402.07763671875,879.1060180664062,1433.84716796875,1708.5413818359375,1580.5550537109375,1774.606201171875,1862.7880859375,887.18798828125,2265.859619140625,1200.718505859375,1296.07666015625,1878.0941162109375,1270.348388671875,2006.6011962890625,1551.4434814453125,922.6317138671875,2100.968017578125,1249.7921142578125,1222.13037109375,849.2372436523438,1412.0054931640625,983.5569458007812,1546.406982421875,1245.0809326171875,1099.135498046875,1167.0565185546875,1043.5267333984375,1015.6724853515625,1441.920654296875,664.2837524414062,1486.7769775390625
"S6",1078.9403076171875,830.5718994140625,186.60589599609375,1129.9163818359375,840.72900390625,710.5225830078125,379.2399597167969,479.95623779296875,531.8049926757812,957.90283203125,976.0714111328125,748.5230712890625,373.50750732421875,158.90809631347656,446.2087097167969,201.6910400390625,225.5049591064453,521.4099731445312,217.1952362060547,395.73114013671875,349.78289794921875,254.43331909179688,364.4879150390625,369.9173889160156,217.95037841796875,330.7041931152344,291.22247314453125,211.2410888671875,361.468017578125,288.9332275390625,218.01780700683594,274.2537841796875,223.04107666015625,59.509517669677734,123.32412719726562,110.4238052368164,158.19854736328125,226.7342987060547,211.5917510986328,241.884765625,143.56021118164062,65.41352081298828,87.376953125,805.860107421875,268.281982421875,35.86417770385742,869.702880859375,3.8294599056243896,2138.69775390625,1608.7520751953125,1.7348157167434692,2728.757080078125,470.8354187011719,2675.738525390625,112.64075469970703,1778.690185546875,172.87713623046875,636.9454956054688,581.6136474609375,136.71871948242188,2389.954833984375,785.2494506835938,985.64697265625,215.30540466308594,1028.4669189453125,682.1182861328125,474.3282165527344,154.92755126953125,1861.932373046875,1035.3731689453125,368.8429260253906,1063.29833984375,419.2318420410156,914.8213500976562,442.1153564453125,1305.99560546875,473.2020568847656,641.039794921875,1100.98095703125,671.26220703125,530.7383422851562,1067.0692138671875,873.23388671875,1600.5758056640625,597.5550537109375,667.3395385742188,979.5781860351562,1254.5146484375,660.735107421875,2036.196533203125,950.984619140625,736.5426025390625,846.119873046875,876.91943359375,1075.121826171875,1274.2049560546875,627.6468505859375,1482.9776611328125,1115.0191650390625,921.896240234375,1366.0899658203125,778.6781005859375,1219.4105224609375,577.0322265625,1266.28515625,590.8344116210938,1573.2567138671875,932.365234375,1583.6112060546875,1311.1368408203125,668.3734130859375,2303.20703125,2107.626953125,1049.79150390625,1430.4185791015625,1105.5169677734375,1587.6988525390625,1279.6131591796875,1183.5009765625,2382.740234375,1079.2869873046875,2228.439453125,2069.162841796875,1677.219482421875,2202.674560546875,1933.8765869140625,1351.25537109375,2068.57861328125,2252.181396484375,1156.18896484375,1084.9014892578125,1805.9749755859375,1438.3204345703125,1608.6871337890625,1382.7479248046875,1651.0201416015625,1422.137451171875,1351.284423828125,375.5185241699219
"S7",1034.7230224609375,750.6567993164062,708.5267944335938,911.133544921875,887.7832641601562,767.620849609375,448.62322998046875,490.2940368652344,317.9849548339844,610.730224609375,389.50433349609375,546.658203125,458.9638977050781,273.5146484375,357.3614196777344,297.3617858886719,542.4254150390625,311.8119201660156,345.780517578125,300.7889404296875,327.05242919921875,363.44451904296875,320.19708251953125,362.0228271484375,313.1921081542969,201.5111541748047,374.8623046875,231.55902099609375,154.07057189941406,206.21240234375,212.91331481933594,182.71304321289062,169.8721923828125,48.68439865112305,132.4075927734375,89.47328186035156,136.0758056640625,299.59375,144.5548858642578,197.4520721435547,226.9557647705078,10.59971809387207,749.4430541992188,160.5533447265625,78.77509307861328,40.39897155761719,1195.029052734375,125.19982147216797,309.9209899902344,540.5716552734375,52.101680755615234,1069.187255859375,52.974464416503906,1329.6512451171875,545.0811157226562,272.5008239746094,746.0018920898438,326.14434814453125,299.7841491699219,367.2467041015625,494.57977294921875,456.1231994628906,227.01527404785156,662.2796630859375,564.2119750976562,190.9795684814453,710.4801635742188,213.51011657714844,766.9424438476562,503.831298828125,516.2531127929688,139.1256103515625,210.8625946044922,1520.3480224609375,168.17996215820312,1387.08349609375,268.1096496582031,859.6814575195312,203.96844482421875,74.36730194091797,1489.544189453125,424.9339599609375,343.812744140625,437.150634765625,805.1532592773438,589.912353515625,481.82000732421875,611.4127197265625,672.2835693359375,417.6735534667969,952.65576171875,747.6358642578125,555.1757202148438,979.6038208007812,898.19189453125,806.8565673828125,363.81121826171875,1361.0115966796875,570.0387573242188,847.7196044921875,1202.3133544921875,462.0557556152344,850.914306640625,1013.1898193359375,838.44091796875,251.82476806640625,252.37123107910156,1370.94091796875,693.416748046875,1709.877685546875,1022.7373657226562,1505.4892578125,1413.546875,638.8343505859375,1051.21630859375,2426.55712890625,1140.7269287109375,2314.335205078125,1840.525146484375,1447.4464111328125,1367.3995361328125,2248.902587890625,1306.1968994140625,2055.1552734375,1989.8048095703125,1079.4508056640625,1387.2366943359375,1825.14453125,1559.6456298828125,1077.4920654296875,1428.15380859375,1348.3603515625,1891.0687255859375,1496.5791015625,1238.000732421875,1387.6729736328125,1011.4218139648438,1402.759033203125,1506.7548828125
"S8",1117.721923828125,514.396240234375,973.1819458007812,1042.98486328125,817.5947875976562,607.593017578125,644.3839111328125,645.8707275390625,426.627685546875,619.4642333984375,356.4418029785156,520.5879516601562,512.034912109375,370.644775390625,576.016357421875,266.3673095703125,268.3093566894531,234.2055206298828,282.2160949707031,190.60533142089844,234.54483032226562,208.3802490234375,228.677734375,215.8037109375,157.24575805664062,187.72100830078125,212.56277465820312,242.14364624023438,217.76577758789062,228.9971160888672,246.10763549804688,152.6610870361328,97.48866271972656,60.2893180847168,91.47343444824219,63.87773513793945,143.28480529785156,185.55657958984375,119.36325073242188,184.89788818359375,155.75650024414062,54.313785552978516,350.9935302734375,117.77178955078125,62.963802337646484,37.7142219543457,583.7888793945312,160.08193969726562,273.1750183105469,342.3257751464844,1002.1251831054688,710.7260131835938,290.567626953125,1315.168701171875,723.4361572265625,526.8828125,517.5946655273438,444.67791748046875,792.5572509765625,1342.4912109375,898.1878662109375,232.09213256835938,1139.7093505859375,1221.4677734375,306.0128479003906,614.5235595703125,1057.327880859375,361.8744812011719,1166.872314453125,556.728759765625,849.8626708984375,304.5477600097656,707.935791015625,2296.063720703125,616.3164672851562,1892.50390625,980.0665893554688,1260.0654296875,548.7041015625,833.2864990234375,1792.07421875,993.5621337890625,866.939453125,1023.2932739257812,1424.97705078125,1412.966552734375,640.1746215820312,1373.8109130859375,909.4143676757812,547.9419555664062,1321.4822998046875,742.7399291992188,639.913818359375,1203.7159423828125,991.2048950195312,655.7616577148438,653.3480224609375,1467.3675537109375,961.4675903320312,1149.4658203125,1439.729248046875,487.180419921875,950.945068359375,1797.9691162109375,1884.33837890625,1857.2598876953125,896.1211547851562,1139.8619384765625,883.893798828125,1612.8363037109375,1089.512939453125,1422.9833984375,1308.4827880859375,921.26025390625,1134.013671875,1755.776123046875,1259.452392578125,1797.7891845703125,1494.8651123046875,1570.9273681640625,1477.7950439453125,1494.864013671875,1238.5960693359375,1393.1534423828125,1063.5687255859375,2588.144775390625,1980.3848876953125,1622.8829345703125,1845.30615234375,1061.520263671875,1762.2779541015625,1607.875,1777.960205078125,1764.1981201171875,1522.720458984375,1486.93603515625,1429.5567626953125,1127.4285888671875,1303.565185546875
"S9",1093.879150390625,858.64404296875,865.522216796875,676.6336059570312,945.5685424804688,736.743896484375,536.52978515625,391.44921875,550.0757446289062,529.0867309570312,397.9592590332031,491.1698913574219,304.8726806640625,416.542236328125,464.1861572265625,223.6100616455078,287.0794677734375,267.99725341796875,220.21456909179688,315.1114501953125,290.8084716796875,124.93574523925781,294.30780029296875,233.2066192626953,223.3020477294922,235.50209045410156,271.341064453125,250.13182067871094,302.5527038574219,245.8247528076172,237.83413696289062,186.0939483642578,152.52059936523438,283.6053161621094,200.29750061035156,129.57154846191406,222.0664825439453,187.6329345703125,166.5449981689453,212.3289031982422,342.3199157714844,85.55675506591797,67.59478759765625,472.830322265625,104.66975402832031,17.790239334106445,489.6128234863281,182.7957000732422,281.8162841796875,1147.342529296875,1159.0069580078125,1151.1064453125,2246.442138671875,1074.1929931640625,1881.2855224609375,1429.85888671875,669.7576293945312,3553.75927734375,1752.91064453125,931.826904296875,3269.968505859375,1717.01904296875,4833.7236328125,2712.48681640625,1249.223388671875,3905.89208984375,1296.337646484375,2605.06201171875,2728.30224609375,1801.659423828125,2431.893798828125,1231.401123046875,2114.80078125,2648.946533203125,3255.600341796875,2376.6083984375,2609.7509765625,3356.1806640625,2060.1826171875,5401.28369140625,890.7588500976562,2988.16552734375,5209.75146484375,1661.1405029296875,5185.7783203125,3117.130615234375,3354.83740234375,3537.038818359375,3637.359130859375,2168.875,2715.6416015625,2749.22119140625,2234.753662109375,3456.76416015625,1820.9072265625,1727.4410400390625,4062.655517578125,3799.229736328125,3862.234130859375,2513.8857421875,4534.13330078125,2939.386962890625,470.0168762207031,5307.0732421875,4620.251953125,4258.58642578125,2466.02587890625,2538.68505859375,2831.3310546875,4169.3623046875,2475.45166015625,1979.3291015625,2388.7685546875,2737.124267578125,2545.414306640625,2247.10498046875,1928.6201171875,2232.643310546875,2278.0966796875,1962.2509765625,1891.3438720703125,1330.2576904296875,2119.804443359375,2125.437744140625,1917.1138916015625,3436.4384765625,2364.597900390625,1733.14892578125,2699.0966796875,1987.32763671875,2911.09228515625,2721.296875,2261.54248046875,2327.985595703125,1791.4339599609375,1493.614990234375,1380.94921875,1320.369384765625,983.8389282226562
