"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138"
"S133",-156.33486938476562,-230.0855712890625,-172.72244262695312,-113.85616302490234,-48.90763854980469,-28.56838607788086,-6.163151741027832,0.4094201624393463,33.95818328857422,12.527758598327637,61.4632453918457,83.37422943115234,58.75592803955078,75.38898468017578,55.524314880371094,58.739601135253906,48.92806625366211,38.29340744018555,83.85983276367188,115.52941131591797,93.51376342773438,92.70222473144531,114.09081268310547,101.74360656738281,135.45570373535156,118.30431365966797,92.1099624633789,108.07592010498047,129.3607635498047,99.85924530029297,86.0969009399414,123.28314208984375,80.18019104003906,100.69908142089844,101.14509582519531,91.25093078613281,123.76600646972656,110.25595092773438,100.11993408203125,92.1353530883789,53.86054611206055,24.753328323364258,-26.239398956298828,-98.30284881591797,-202.07054138183594,-338.1640625,-433.3601989746094,-486.3345031738281,-603.2526245117188,-715.7149047851562,-914.382568359375,-1111.4603271484375,-1173.2490234375,-1249.1326904296875,-1326.196044921875,-1519.3642578125,-1673.3223876953125,-1727.7054443359375,-1706.615478515625,-1789.3712158203125,-1760.33544921875,-1905.72607421875,-1898.71826171875,-1965.5927734375,-1943.5362548828125,-2013.755615234375,-1936.0760498046875,-2000.959716796875,-2003.760498046875,-1941.4853515625,-1891.982666015625,-1998.95263671875,-1851.873779296875,-1845.0753173828125,-1973.7333984375,-1867.2353515625,-1826.5947265625,-1787.895751953125,-1887.5010986328125,-1976.919677734375,-1969.547607421875,-1867.3330078125,-1721.78857421875,-1716.25390625,-1790.814697265625,-1686.948486328125,-1683.2930908203125,-1549.010498046875,-1518.8302001953125,-1610.0152587890625,-1696.2236328125,-1689.166259765625,-1839.596923828125,-1859.2874755859375,-1703.073486328125,-1563.62109375,-1496.301513671875,-1607.18798828125,-1586.41259765625,-1461.7919921875,-1463.110595703125,-1389.80419921875,-1313.51806640625,-1408.5980224609375,-1364.7716064453125,-1295.067138671875,-1327.7001953125,-1290.35009765625,-1106.9490966796875,-1042.33349609375,-987.8822021484375,-901.397705078125,-973.8970947265625,-943.0822143554688,-845.1802368164062,-902.392578125,-926.77978515625,-854.7160034179688,-824.15283203125,-873.1644287109375,-813.6968994140625,-756.5001831054688,-775.4413452148438,-770.5814208984375,-715.2982788085938,-678.7726440429688,-616.300048828125,-645.8751220703125,-552.5001831054688,-580.4002685546875,-545.7127685546875,-604.2343139648438,-786.1847534179688,-592.2127075195312,-610.363525390625,-544.4745483398438,-570.5652465820312,-537.3236694335938,-562.9388427734375
"S134",53.876216888427734,53.24625015258789,125.24214172363281,130.37399291992188,167.91468811035156,136.93582153320312,147.72372436523438,159.50889587402344,173.25112915039062,195.22634887695312,216.16705322265625,220.28677368164062,228.0708770751953,218.71719360351562,218.3323211669922,219.09732055664062,222.57513427734375,223.26651000976562,229.22543334960938,239.74574279785156,246.53050231933594,245.9732208251953,253.96656799316406,248.26748657226562,244.3696746826172,255.16876220703125,256.42901611328125,265.5928039550781,271.855224609375,254.2115020751953,264.6002502441406,259.6130065917969,235.64134216308594,247.31216430664062,229.25759887695312,219.83187866210938,238.05055236816406,222.28338623046875,203.33470153808594,184.1719512939453,152.40269470214844,117.05528259277344,116.73741912841797,51.793174743652344,0.6349822878837585,-43.38664245605469,-184.5196075439453,-308.4339904785156,-400.3257751464844,-465.7222900390625,-544.191162109375,-660.6820068359375,-805.1099853515625,-943.9551391601562,-1026.4122314453125,-1067.26904296875,-1080.34228515625,-1158.9222412109375,-1221.973876953125,-1352.5074462890625,-1370.76806640625,-1415.1942138671875,-1460.78173828125,-1612.55322265625,-1532.157470703125,-1582.05517578125,-1509.8388671875,-1574.4755859375,-1586.4649658203125,-1605.0870361328125,-1562.3634033203125,-1579.5994873046875,-1558.1624755859375,-1645.3673095703125,-1734.03271484375,-1649.2147216796875,-1567.266845703125,-1485.5301513671875,-1442.1903076171875,-1489.3839111328125,-1453.0054931640625,-1377.4312744140625,-1253.2462158203125,-1331.353759765625,-1282.719482421875,-1350.0333251953125,-1293.163330078125,-1202.30712890625,-1240.7269287109375,-1200.66162109375,-1210.68115234375,-1281.7432861328125,-1295.63720703125,-1217.4315185546875,-1203.3096923828125,-1212.5328369140625,-1204.531982421875,-1155.5467529296875,-1283.7152099609375,-1119.124755859375,-1050.5780029296875,-987.0167236328125,-1049.819091796875,-1028.48583984375,-1079.2462158203125,-981.577880859375,-913.2633666992188,-931.984130859375,-836.4149169921875,-717.402099609375,-670.4720458984375,-634.8091430664062,-542.6660766601562,-603.31884765625,-502.585205078125,-423.6678161621094,-391.8827209472656,-335.7108459472656,-306.3354187011719,-279.7404479980469,-276.3309631347656,-266.29119873046875,-275.61944580078125,-233.83567810058594,-293.04766845703125,-238.1448211669922,-196.99488830566406,-185.4588623046875,-177.9568328857422,-176.00811767578125,-166.94802856445312,-130.9965057373047,-156.40780639648438,-211.8686065673828,-206.33685302734375,-171.26707458496094,-206.68666076660156,-119.94755554199219,-44.20448303222656
"S135",-116.51530456542969,-33.88718795776367,-19.4871826171875,41.436092376708984,-100.60840606689453,3.228851318359375,-13.446824073791504,47.710445404052734,92.78309631347656,77.41649627685547,117.41008758544922,137.2971649169922,138.97462463378906,139.16404724121094,144.7068328857422,142.76751708984375,133.6276397705078,148.49337768554688,139.39744567871094,160.2781219482422,196.44741821289062,190.67054748535156,195.12306213378906,208.8009796142578,207.98890686035156,177.0965576171875,246.09359741210938,227.46307373046875,231.77130126953125,238.0024871826172,222.80096435546875,237.70904541015625,213.50283813476562,220.30291748046875,226.27081298828125,178.02906799316406,228.28677368164062,199.44020080566406,160.88671875,182.7771453857422,143.77345275878906,118.52469635009766,87.79385375976562,64.49169158935547,2.809494733810425,-34.68927764892578,-177.21482849121094,-301.3124694824219,-379.2133483886719,-438.2129821777344,-539.5040893554688,-606.4953002929688,-743.3392944335938,-881.8330688476562,-953.169189453125,-976.42236328125,-978.3074340820312,-1039.977783203125,-1100.046875,-1194.185791015625,-1193.943115234375,-1241.879150390625,-1261.8336181640625,-1396.637451171875,-1344.31298828125,-1341.8497314453125,-1253.58154296875,-1288.893798828125,-1287.5655517578125,-1272.5394287109375,-1221.1627197265625,-1194.25244140625,-1153.7117919921875,-1195.5657958984375,-1181.085205078125,-1185.6483154296875,-1165.150146484375,-1121.234375,-1138.072998046875,-1240.6793212890625,-1226.7108154296875,-1159.6759033203125,-992.3355712890625,-1079.0047607421875,-984.0685424804688,-968.2282104492188,-896.205078125,-853.960693359375,-928.503173828125,-927.9590454101562,-909.289306640625,-919.9866943359375,-1048.23291015625,-927.2666625976562,-949.6673583984375,-922.1024780273438,-953.187255859375,-886.21630859375,-873.5567016601562,-765.4031982421875,-740.612548828125,-750.5565795898438,-765.8490600585938,-741.178466796875,-815.7218627929688,-793.7653198242188,-761.7564086914062,-725.07421875,-623.6177978515625,-616.9232788085938,-542.0260009765625,-591.729248046875,-679.129150390625,-523.398681640625,-482.4813537597656,-554.5345458984375,-352.6788024902344,-393.7616882324219,-312.309814453125,-297.3183898925781,-328.175048828125,-314.3350830078125,-277.8552551269531,-242.80873107910156,-231.0961456298828,-388.6288757324219,-300.8539123535156,-299.6406555175781,-313.0914001464844,-357.9673156738281,-217.70506286621094,-191.80447387695312,-203.67848205566406,-357.0055847167969,-393.0062255859375,-245.3139190673828,-169.49246215820312,-342.2850341796875,-163.43162536621094
"S136",-42.229225158691406,-48.26850128173828,-33.23054504394531,-12.9886474609375,-30.445579528808594,53.31264114379883,51.619476318359375,83.88473510742188,105.33849334716797,120.79816436767578,158.718505859375,162.01971435546875,180.73175048828125,174.18186950683594,161.37103271484375,175.22731018066406,172.32106018066406,144.86724853515625,157.2814483642578,186.9025421142578,218.08413696289062,218.07032775878906,212.66407775878906,223.35162353515625,226.91476440429688,208.95645141601562,255.34317016601562,225.6782989501953,238.88868713378906,242.6816864013672,217.73065185546875,242.62905883789062,198.58335876464844,200.97654724121094,230.02928161621094,185.98944091796875,217.501953125,199.84959411621094,160.77557373046875,180.26109313964844,72.54896545410156,131.1307830810547,100.01431274414062,95.08489990234375,16.1236629486084,-30.687419891357422,-137.5315399169922,-342.85333251953125,-334.4124755859375,-367.6721496582031,-545.2302856445312,-453.18389892578125,-599.4072875976562,-605.940185546875,-678.5692138671875,-662.6854858398438,-636.1527099609375,-669.6146850585938,-694.0333862304688,-697.451904296875,-664.7410888671875,-726.7452392578125,-735.5579833984375,-773.1637573242188,-799.2965698242188,-756.02978515625,-754.669921875,-705.288330078125,-676.85986328125,-667.017822265625,-654.306884765625,-679.9544677734375,-792.9313354492188,-661.8536987304688,-603.8355712890625,-669.901611328125,-685.992431640625,-729.2125854492188,-734.0293579101562,-708.9567260742188,-711.12646484375,-669.5945434570312,-659.0360107421875,-606.0953979492188,-548.379638671875,-573.8065795898438,-743.9992065429688,-750.1121215820312,-656.17919921875,-606.9093017578125,-556.2824096679688,-664.287841796875,-737.4649047851562,-773.5531005859375,-740.04443359375,-760.0797729492188,-661.1048583984375,-801.9500122070312,-684.9971923828125,-646.585693359375,-652.5009155273438,-641.2733764648438,-613.1392211914062,-638.4572143554688,-557.7352905273438,-579.484130859375,-593.1630249023438,-642.6338500976562,-462.2512512207031,-529.5169677734375,-474.7638244628906,-703.3125610351562,-731.72998046875,-483.2669982910156,-531.3004150390625,-563.8760986328125,-437.5128173828125,-315.1318054199219,-281.26397705078125,-301.7320861816406,-258.0240478515625,-301.4140930175781,-358.18572998046875,-273.5735778808594,-312.7544250488281,-367.443603515625,-395.1133117675781,-225.50320434570312,-271.5859069824219,-240.63409423828125,-216.06056213378906,-197.35804748535156,-152.37525939941406,-200.0769500732422,-192.6549835205078,-201.11196899414062,-166.4255828857422,-200.01742553710938,-112.58700561523438
"S137",159.2874755859375,24.99317169189453,41.152587890625,90.84862518310547,195.36990356445312,235.97413635253906,249.2325439453125,272.17510986328125,248.98974609375,280.8482360839844,296.3244934082031,271.9194641113281,294.3241882324219,274.14776611328125,282.52789306640625,311.216796875,308.0508117675781,275.5526123046875,320.6231384277344,315.216796875,303.37054443359375,323.9176025390625,326.0921936035156,329.8169250488281,320.23095703125,339.1762390136719,328.5899658203125,324.82958984375,322.6699523925781,323.3868103027344,320.5155029296875,324.1291198730469,308.6502990722656,307.0311279296875,325.65753173828125,305.7690124511719,311.2904968261719,279.25238037109375,263.6021728515625,297.45770263671875,123.89190673828125,251.52978515625,226.89810180664062,191.84722900390625,140.68646240234375,7.06292724609375,17.614248275756836,-225.71038818359375,-135.41400146484375,-238.52996826171875,-235.30929565429688,-273.0366516113281,-326.630859375,-411.40081787109375,-537.7139282226562,-432.6288757324219,-428.7879333496094,-414.3246154785156,-498.639404296875,-517.4996948242188,-511.0471496582031,-513.2460327148438,-574.800537109375,-534.2644653320312,-673.859619140625,-563.5363159179688,-634.3359985351562,-585.9874877929688,-566.8719482421875,-743.7508544921875,-670.9227905273438,-606.2733764648438,-646.0507202148438,-497.7021179199219,-580.8328247070312,-706.514892578125,-664.7296142578125,-525.8554077148438,-549.1096801757812,-596.8701171875,-764.3722534179688,-742.812744140625,-642.605712890625,-551.4308471679688,-568.6649169921875,-588.136474609375,-643.863037109375,-648.386474609375,-623.9462280273438,-637.3233032226562,-493.4139709472656,-585.8875122070312,-665.2490844726562,-754.2376708984375,-659.542724609375,-651.871826171875,-680.5744018554688,-937.1405639648438,-644.25,-662.6328735351562,-485.35028076171875,-550.0420532226562,-466.3878173828125,-524.7030639648438,-507.2239074707031,-556.7393188476562,-428.7803955078125,-368.3414001464844,-320.5115966796875,-412.5235290527344,-387.3762512207031,-343.04730224609375,-283.20452880859375,-272.9296569824219,-322.1933898925781,-254.8281707763672,-227.6704559326172,-154.9821319580078,-110.25847625732422,-174.6786346435547,-145.686279296875,-121.54510498046875,-216.8111114501953,-116.75492858886719,-240.36138916015625,-197.24725341796875,-249.20068359375,-16.441190719604492,-91.67243957519531,-61.24125671386719,-96.36038208007812,-36.08642578125,-38.26365661621094,-27.0,30.265159606933594,-19.849885940551758,-7.600688457489014,-12.690302848815918,47.040122985839844
"S138",57.6048469543457,174.69512939453125,130.63084411621094,276.8612976074219,146.26246643066406,292.8652648925781,297.2441711425781,305.5115966796875,321.09228515625,293.3373718261719,338.2596130371094,314.8550720214844,326.4429016113281,346.3754577636719,301.9961242675781,335.9042053222656,360.7851257324219,333.1352844238281,344.1519470214844,356.7944030761719,331.9590148925781,360.2496337890625,356.5834045410156,339.5195007324219,337.6134033203125,376.6445617675781,337.7777404785156,363.9805908203125,349.9223327636719,340.3614196777344,354.6054992675781,363.35113525390625,333.65777587890625,360.22833251953125,349.1075744628906,327.87109375,359.8668212890625,348.41265869140625,299.3788757324219,295.6470031738281,286.7558898925781,277.7987976074219,167.9912567138672,151.85064697265625,154.2966766357422,44.40968322753906,-18.5638427734375,-165.7878875732422,-263.1405944824219,-327.6776428222656,-283.6738586425781,-374.9683532714844,-376.8243103027344,-723.02783203125,-533.5597534179688,-640.4131469726562,-599.804931640625,-591.6641235351562,-562.5946044921875,-652.0048217773438,-623.3516235351562,-567.6796875,-698.4765014648438,-654.9454956054688,-797.4929809570312,-731.9991455078125,-616.667724609375,-562.9443969726562,-659.7881469726562,-632.8134765625,-566.2774047851562,-590.902099609375,-504.0390930175781,-512.8446655273438,-551.5936889648438,-478.0706787109375,-630.1875610351562,-525.9970092773438,-519.8203735351562,-654.1522827148438,-720.4425659179688,-723.9410400390625,-577.6133422851562,-368.12933349609375,-616.5359497070312,-420.94647216796875,-392.6128845214844,-384.1602783203125,-404.22296142578125,-500.53155517578125,-406.0428466796875,-424.25897216796875,-457.2148742675781,-393.5726318359375,-446.1836242675781,-573.5011596679688,-444.1798095703125,-426.4960632324219,-433.2144775390625,-392.3632507324219,-327.4569091796875,-354.91796875,-378.5648193359375,-331.2270202636719,-279.9642639160156,-455.8242492675781,-422.94415283203125,-364.20086669921875,-281.9744873046875,-198.13414001464844,-442.4112854003906,-166.685546875,-311.0757751464844,-241.00328063964844,-271.6542663574219,-512.528564453125,-371.1757507324219,-228.98631286621094,-201.0558624267578,-247.85531616210938,-163.19361877441406,-107.9794921875,-101.7686538696289,-205.81173706054688,-67.58155059814453,-17.089563369750977,31.479755401611328,26.88037109375,-8.45343017578125,13.384655952453613,16.081504821777344,32.35426712036133,59.81462097167969,54.05760192871094,-23.811767578125,9.091447830200195,85.09507751464844,-69.01903533935547,-174.66819763183594
"S139",439.8411865234375,445.0796813964844,447.24090576171875,448.69744873046875,457.4170227050781,461.06951904296875,461.1103820800781,457.30194091796875,463.2545166015625,463.5929260253906,465.7954406738281,465.924560546875,466.43634033203125,447.6029968261719,417.63946533203125,464.1445617675781,467.0087890625,467.7637023925781,466.41363525390625,463.4154968261719,465.1660461425781,465.7398681640625,460.1809387207031,462.6728210449219,461.8189697265625,466.4706726074219,470.38433837890625,466.3656921386719,464.736328125,463.5050354003906,463.4044494628906,467.4483337402344,461.6929016113281,459.75018310546875,463.2569580078125,460.08050537109375,461.1112060546875,459.3634033203125,449.3410949707031,440.9739990234375,433.9109802246094,424.4864501953125,405.2914733886719,382.4913635253906,367.4766845703125,348.03790283203125,312.8636779785156,265.9989318847656,234.6497802734375,222.20278930664062,219.74627685546875,179.9562530517578,134.67916870117188,121.01820373535156,109.72671508789062,93.88920593261719,123.38079833984375,119.0760726928711,74.99078369140625,75.17695617675781,56.0134391784668,49.674800872802734,40.294498443603516,34.315887451171875,15.122208595275879,-8.390341758728027,1.2190176248550415,15.008152961730957,23.162853240966797,19.308874130249023,50.518795013427734,49.918697357177734,70.60901641845703,65.83966064453125,79.05626678466797,90.88092041015625,55.452266693115234,53.36969757080078,76.880859375,56.591705322265625,100.9129409790039,83.16222381591797,88.27505493164062,74.6876449584961,96.25833892822266,106.07752990722656,127.23922729492188,147.22259521484375,120.12195587158203,107.7393569946289,134.6115264892578,163.80274963378906,156.56251525878906,183.40469360351562,176.5377197265625,182.09095764160156,163.99725341796875,176.55340576171875,191.63693237304688,219.66578674316406,219.83892822265625,198.48941040039062,195.6591339111328,188.02685546875,216.7337646484375,227.6024627685547,233.27447509765625,240.8119354248047,261.31884765625,280.44158935546875,307.6458740234375,309.14910888671875,318.86981201171875,308.950927734375,318.0439147949219,304.7606506347656,323.1451416015625,336.28948974609375,341.9610595703125,349.8563232421875,359.5903015136719,351.45562744140625,367.0343322753906,363.6476135253906,371.0728454589844,384.6019287109375,376.6398010253906,377.7575378417969,392.564208984375,386.1186828613281,391.28448486328125,413.21075439453125,411.95465087890625,409.6993713378906,404.227294921875,408.75604248046875,415.7641906738281,417.6605224609375,424.9472351074219
"S140",403.0883483886719,391.7772216796875,420.5745849609375,426.1871337890625,428.0699157714844,418.04925537109375,431.31365966796875,434.4975280761719,442.88555908203125,439.5230712890625,444.25921630859375,452.1949462890625,445.1717529296875,447.7032775878906,426.19952392578125,454.0012512207031,451.8902587890625,447.1364440917969,459.4366149902344,447.6331787109375,451.9989318847656,456.0303955078125,455.5941162109375,450.2860107421875,447.25030517578125,455.87225341796875,454.7659912109375,448.3358459472656,455.5338134765625,460.75018310546875,442.5428771972656,439.0000305175781,460.46636962890625,449.81903076171875,439.7969055175781,440.9971923828125,446.9073486328125,425.2123718261719,437.948974609375,430.5838623046875,412.3515319824219,407.4795227050781,403.53973388671875,382.1236267089844,365.17169189453125,348.03790283203125,312.8636779785156,265.9989318847656,234.6497802734375,222.20278930664062,219.05738830566406,179.9562530517578,134.67916870117188,121.01820373535156,109.56896209716797,93.88920593261719,123.38079833984375,119.0760726928711,74.99078369140625,75.17695617675781,56.0134391784668,49.674800872802734,40.294498443603516,34.315887451171875,15.122208595275879,-8.390341758728027,1.2190176248550415,15.008152961730957,23.08332061767578,19.308874130249023,50.518795013427734,49.918697357177734,70.25968933105469,65.83966064453125,79.05626678466797,90.57421875,55.452266693115234,53.13018035888672,76.47380065917969,56.418670654296875,100.27204895019531,83.16222381591797,87.75531005859375,74.6876449584961,95.97642517089844,105.86860656738281,126.49018859863281,146.5663299560547,120.12195587158203,107.7393569946289,134.6115264892578,163.80274963378906,156.56251525878906,183.40469360351562,166.75439453125,179.50595092773438,163.85244750976562,137.83868408203125,190.00668334960938,217.28082275390625,212.25286865234375,198.28781127929688,195.48867797851562,185.5952911376953,216.3682861328125,162.6582489013672,194.37338256835938,236.55467224121094,256.89764404296875,250.1014862060547,298.12615966796875,255.4822998046875,230.5266571044922,267.2494812011719,238.60951232910156,282.46014404296875,216.0275421142578,296.43865966796875,293.34625244140625,263.4744567871094,265.9681396484375,301.2298278808594,260.0307312011719,299.1893310546875,322.3612060546875,314.2987976074219,332.9078063964844,312.8109436035156,344.6153564453125,359.0712890625,338.8593444824219,330.5665283203125,347.52203369140625,347.0785217285156,349.20703125,347.7188720703125,361.3216552734375,323.48193359375,356.7435607910156
"S141",434.96319580078125,438.3536682128906,444.31915283203125,444.9066162109375,453.0270690917969,452.5903625488281,457.6941833496094,452.5475769042969,460.58843994140625,455.5800476074219,457.11834716796875,460.09686279296875,460.6180725097656,444.3782043457031,453.0287170410156,457.5229187011719,457.0760498046875,464.671630859375,464.0010986328125,459.8067321777344,462.1311340332031,461.9604797363281,457.8354187011719,460.7171936035156,460.2999267578125,459.1470947265625,467.5773010253906,458.5034484863281,458.1202697753906,460.0310974121094,460.5174865722656,456.729248046875,458.6072692871094,456.62139892578125,459.8202819824219,457.402587890625,458.53851318359375,455.8631591796875,446.2857360839844,436.1324462890625,429.9477233886719,420.94256591796875,400.8920593261719,377.0657958984375,361.25653076171875,340.9082336425781,303.98956298828125,254.99249267578125,222.24044799804688,209.01348876953125,206.42849731445312,164.99197387695312,117.62964630126953,103.38426971435547,91.68726348876953,75.33207702636719,106.07319641113281,101.36893463134766,55.27122116088867,55.50160217285156,35.660823822021484,29.024883270263672,19.229650497436523,13.202064514160156,-6.672467231750488,-30.944276809692383,-20.722997665405273,-6.215696811676025,2.670759677886963,-0.987819492816925,31.739173889160156,31.314138412475586,53.23677062988281,48.92372131347656,62.832061767578125,75.29946899414062,38.9094352722168,37.083396911621094,61.58330154418945,41.076236724853516,86.98381805419922,68.9801254272461,74.57032012939453,60.941444396972656,83.50930786132812,93.76500701904297,115.76827239990234,136.52857971191406,109.0283203125,97.11328125,124.92201232910156,154.73536682128906,147.74412536621094,174.9036102294922,167.6509552001953,173.73184204101562,154.97122192382812,169.2369384765625,184.79364013671875,213.20013427734375,213.51318359375,191.72679138183594,189.5712127685547,180.3734893798828,209.7505645751953,220.62042236328125,226.97552490234375,234.65936279296875,255.77554321289062,276.3765869140625,302.2386474609375,303.02294921875,313.1554260253906,303.525634765625,312.6034851074219,301.0216064453125,318.60638427734375,331.5411376953125,337.6166076660156,346.5580139160156,356.044921875,349.2764892578125,363.6436767578125,361.5442199707031,370.9512023925781,380.16070556640625,374.4040222167969,375.3969421386719,386.3553466796875,383.41546630859375,390.639404296875,402.19403076171875,407.0704650878906,401.54913330078125,394.265625,404.94281005859375,409.0485534667969,418.5640563964844,427.1380615234375
"S142",429.0247802734375,433.2528076171875,427.1533203125,438.02752685546875,438.6438293457031,443.28875732421875,444.5844421386719,429.2344055175781,448.9917907714844,449.304931640625,451.2259826660156,454.898193359375,450.0537109375,440.8548889160156,446.7805480957031,450.29449462890625,453.4326477050781,461.0934753417969,453.5906982421875,450.6330871582031,452.9619140625,451.8570556640625,452.8511047363281,454.7010803222656,454.8403625488281,453.05682373046875,463.555908203125,454.5284118652344,455.1026611328125,456.9891357421875,455.13934326171875,451.6329650878906,454.9916687011719,450.0809326171875,452.14190673828125,452.6552734375,453.0758056640625,452.1484069824219,441.5264892578125,429.8214416503906,423.44549560546875,413.5966796875,391.8436279296875,365.9999694824219,348.8643493652344,326.7183837890625,286.48101806640625,233.27169799804688,197.6934051513672,187.05264282226562,184.32363891601562,140.04177856445312,89.25938415527344,73.96875762939453,61.47283172607422,44.01893997192383,76.88607788085938,71.70344543457031,22.330289840698242,22.5076961517334,1.360357403755188,-5.7928242683410645,-16.261215209960938,-22.548280715942383,-43.692867279052734,-69.44248962402344,-58.34071731567383,-42.61945343017578,-32.759605407714844,-36.30319595336914,-1.0418133735656738,-1.0812616348266602,22.589035034179688,18.630586624145508,33.74966049194336,47.23446273803711,8.842570304870605,7.180252552032471,33.508914947509766,11.96995735168457,60.80695724487305,42.0110969543457,48.32655334472656,34.248809814453125,58.427188873291016,69.44629669189453,92.95172882080078,115.12001037597656,86.47119903564453,70.17193603515625,100.11662292480469,131.84927368164062,124.8555679321289,154.6234893798828,147.43446350097656,154.24891662597656,134.84646606445312,149.51502990722656,166.3580322265625,196.65390014648438,197.21405029296875,174.88694763183594,172.34066772460938,164.04067993164062,195.34063720703125,206.8856658935547,213.7513885498047,221.8979949951172,244.03807067871094,264.7069396972656,290.6850891113281,288.3597717285156,299.1075744628906,292.3560791015625,295.96258544921875,290.0475158691406,306.6792907714844,322.2415466308594,323.7264709472656,328.5896911621094,318.0706787109375,333.7760925292969,335.921142578125,331.932861328125,347.3522644042969,360.349853515625,353.329345703125,354.313232421875,315.97900390625,351.53460693359375,361.174560546875,362.2694091796875,364.53656005859375,388.9790954589844,366.8973388671875,392.8067932128906,398.3179626464844,401.4641418457031,391.9342956542969
"S143",-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
"S144",-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
