"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140"
"S0",446.3998222351074,452.183780670166,460.76844787597656,462.24396896362305,460.2123222351074,462.2338981628418,450.9953727722168,462.55157470703125,459.70899200439453,461.77573013305664,462.55157470703125,464.2059631347656,464.0242156982422,458.19074630737305,462.7196044921875,463.97883224487305,466.8824272155762,466.3950309753418,460.8598327636719,464.34211349487305,466.8216361999512,466.73065185546875,466.1780319213867,468.00580978393555,467.1432189941406,469.2062683105469,469.251651763916,466.63988876342773,466.1741256713867,470.1769542694092,466.73065185546875,468.1954822540283,469.1577911376953,461.7303466796875,469.0397262573242,464.34211349487305,463.6116485595703,462.2789764404297,466.65499114990234,463.2898483276367,459.8905220031738,457.73301696777344,454.1597557067871,450.43232345581055,429.06768798828125,429.82395935058594,425.7278366088867,428.78440856933594,416.68316650390625,410.9912796020508,419.93184661865234,365.74310302734375,313.77256774902344,318.4547576904297,259.0669250488281,293.80682373046875,287.33399963378906,284.91514587402344,270.00318908691406,201.217529296875,227.2120361328125,245.18093872070312,214.001708984375,138.474609375,167.69876098632812,149.22650146484375,164.97222900390625,148.04885864257812,180.88555908203125,154.61602783203125,162.33071899414062,116.412841796875,137.59255981445312,132.59115600585938,122.68099975585938,134.32205200195312,142.89193725585938,133.89004516601562,85.19046020507812,143.05630493164062,144.02215576171875,154.81491088867188,106.21734619140625,125.32064819335938,98.24038696289062,140.90673828125,81.5804443359375,101.76068115234375,88.89407348632812,152.820068359375,100.439208984375,154.23751831054688,150.12277221679688,58.758026123046875,84.10955810546875,140.92404174804688,125.0908203125,182.96051025390625,150.4622802734375,170.7562255859375,140.50863647460938,100.46279907226562,152.5987548828125,177.76205444335938,166.94540405273438,200.85250854492188,234.91134643554688,205.71688842773438,241.67202758789062,282.2644348144531,320.0511169433594,344.47540283203125,347.8583526611328,343.82757568359375,352.12451171875,359.64537048339844,367.6285400390625,382.0807342529297,341.1467742919922,374.0285339355469,379.5104446411133,386.64871978759766,380.55814361572266,394.0119323730469,392.0240173339844,405.4228515625,403.6533889770508,399.3220977783203,403.73242950439453,417.87454986572266,410.74627685546875,420.16451263427734,400.2992248535156,415.02393341064453,430.11973571777344,368.1107940673828,386.95704650878906,425.4284362792969,433.6709213256836,420.11131286621094,438.47418212890625
"S1",446.3998222351074,452.183780670166,460.76844787597656,462.24396896362305,460.2123222351074,462.2338981628418,450.9953727722168,462.55157470703125,459.70899200439453,461.77573013305664,462.55157470703125,464.2059631347656,464.0242156982422,458.19074630737305,462.7196044921875,463.97883224487305,466.8824272155762,466.3950309753418,460.8598327636719,464.34211349487305,466.8216361999512,466.73065185546875,466.1780319213867,468.00580978393555,467.1432189941406,469.2062683105469,469.251651763916,466.63988876342773,466.1741256713867,470.1769542694092,466.73065185546875,468.1954822540283,469.1577911376953,461.7303466796875,469.0397262573242,464.34211349487305,463.6116485595703,462.2789764404297,466.65499114990234,463.2898483276367,459.8905220031738,457.73301696777344,454.1597557067871,450.43232345581055,429.06768798828125,429.82395935058594,425.7278366088867,428.78440856933594,416.68316650390625,410.9912796020508,419.93184661865234,365.74310302734375,313.77256774902344,318.4547576904297,259.0669250488281,293.80682373046875,287.33399963378906,284.91514587402344,270.00318908691406,201.217529296875,227.2120361328125,245.18093872070312,218.11737060546875,138.474609375,167.69876098632812,149.22650146484375,164.97222900390625,148.04885864257812,180.88555908203125,154.61602783203125,179.3973388671875,122.89764404296875,137.59255981445312,132.59115600585938,122.68099975585938,134.32205200195312,146.64947509765625,140.82437133789062,85.19046020507812,143.05630493164062,144.02215576171875,154.81491088867188,106.21734619140625,125.32064819335938,117.079833984375,140.90673828125,81.5804443359375,110.19845581054688,94.40176391601562,152.820068359375,100.439208984375,154.23751831054688,150.12277221679688,58.758026123046875,94.40780639648438,140.92404174804688,136.04055786132812,184.50668334960938,176.55270385742188,188.425537109375,166.22140502929688,148.92855834960938,166.33932495117188,207.22409057617188,204.71469116210938,200.85250854492188,234.91134643554688,205.71688842773438,241.67202758789062,282.2644348144531,320.0511169433594,344.47540283203125,347.8583526611328,343.82757568359375,352.12451171875,359.64537048339844,367.6285400390625,382.0807342529297,341.1467742919922,374.0285339355469,379.5104446411133,386.64871978759766,380.55814361572266,394.0119323730469,392.0240173339844,405.4228515625,403.6533889770508,399.3220977783203,403.73242950439453,417.87454986572266,410.74627685546875,420.16451263427734,400.2992248535156,415.02393341064453,430.11973571777344,368.1107940673828,386.95704650878906,425.4284362792969,433.6709213256836,420.11131286621094,438.47418212890625
"S2",446.3998222351074,452.183780670166,460.76844787597656,462.24396896362305,460.2123222351074,462.2338981628418,450.9953727722168,462.55157470703125,459.70899200439453,461.77573013305664,462.55157470703125,464.2059631347656,464.0242156982422,458.19074630737305,462.7196044921875,463.97883224487305,466.8824272155762,466.3950309753418,460.8598327636719,464.34211349487305,466.8216361999512,466.73065185546875,466.1780319213867,468.00580978393555,467.1432189941406,469.2062683105469,469.251651763916,466.63988876342773,466.1741256713867,470.1769542694092,466.73065185546875,468.1954822540283,469.1577911376953,461.7303466796875,469.0397262573242,464.34211349487305,463.6116485595703,462.2789764404297,466.65499114990234,463.2898483276367,459.8905220031738,457.73301696777344,454.1597557067871,450.43232345581055,429.06768798828125,429.82395935058594,425.7278366088867,428.78440856933594,416.68316650390625,410.9912796020508,419.93184661865234,365.74310302734375,313.77256774902344,318.4547576904297,259.0669250488281,293.80682373046875,287.33399963378906,284.91514587402344,270.00318908691406,201.217529296875,223.02706909179688,245.18093872070312,218.11737060546875,138.474609375,165.19979858398438,148.68548583984375,164.97222900390625,148.04885864257812,180.88555908203125,154.61602783203125,179.3973388671875,122.89764404296875,125.3194580078125,120.11953735351562,121.90481567382812,119.58319091796875,126.2261962890625,113.30154418945312,62.790924072265625,89.32485961914062,69.94552612304688,131.03500366210938,101.67718505859375,125.32064819335938,104.48526000976562,138.50836181640625,81.5804443359375,86.36526489257812,94.40176391601562,129.57107543945312,96.84707641601562,142.3626708984375,150.12277221679688,58.758026123046875,94.40780639648438,140.92404174804688,136.04055786132812,184.50668334960938,176.55270385742188,188.425537109375,166.22140502929688,148.92855834960938,166.33932495117188,207.22409057617188,204.71469116210938,200.85250854492188,234.91134643554688,205.71688842773438,241.67202758789062,282.2644348144531,320.0511169433594,344.47540283203125,347.8583526611328,343.82757568359375,352.12451171875,359.64537048339844,367.6285400390625,382.0807342529297,341.1467742919922,374.0285339355469,379.5104446411133,386.64871978759766,380.55814361572266,394.0119323730469,392.0240173339844,405.4228515625,403.6533889770508,399.3220977783203,403.73242950439453,417.87454986572266,410.74627685546875,420.16451263427734,400.2992248535156,415.02393341064453,430.11973571777344,368.1107940673828,386.95704650878906,425.4284362792969,433.6709213256836,420.11131286621094,438.47418212890625
"S3",404.22342681884766,396.3398971557617,412.9130325317383,417.4148712158203,409.0166549682617,409.4684066772461,408.1454620361328,408.08011627197266,399.813720703125,403.67430877685547,412.70755767822266,413.6781463623047,423.72853088378906,410.4957962036133,418.1990737915039,415.43907928466797,425.0709686279297,421.18289947509766,413.78455352783203,417.8056411743164,417.18900299072266,426.5708770751953,427.13023376464844,432.82520294189453,432.51759338378906,435.95655059814453,434.2532958984375,433.54557037353516,434.71216583251953,435.63417053222656,436.5157051086426,436.5959663391113,435.5248565673828,433.5038833618164,439.80794525146484,434.0854797363281,430.3774108886719,425.1124725341797,430.2248764038086,424.6812973022461,426.35272216796875,417.0585479736328,407.7701187133789,397.1986083984375,381.0948257446289,357.56065368652344,357.07501220703125,349.92555236816406,324.82440185546875,286.0475616455078,290.74977111816406,266.1444549560547,227.84640502929688,214.4130859375,183.84344482421875,199.55059814453125,200.56158447265625,173.82516479492188,182.30279541015625,173.5604248046875,140.41845703125,163.97869873046875,136.815673828125,88.78958129882812,137.13507080078125,118.21343994140625,140.45571899414062,133.57861328125,134.44668579101562,142.7255859375,179.3973388671875,122.89764404296875,125.3194580078125,120.11953735351562,121.90481567382812,97.09829711914062,90.32290649414062,97.04373168945312,40.45947265625,75.5269775390625,26.387908935546875,84.29629516601562,68.503662109375,77.03253173828125,79.02230834960938,82.86785888671875,39.78021240234375,34.67559814453125,47.19732666015625,108.54019165039062,71.16708374023438,90.53280639648438,112.70828247070312,46.21697998046875,81.69198608398438,82.5308837890625,97.254638671875,143.2197265625,152.48208618164062,162.023681640625,155.75619506835938,121.0096435546875,160.918701171875,190.89663696289062,191.05264282226562,96.56903076171875,130.52554321289062,180.37078857421875,137.96221923828125,208.118408203125,153.072265625,195.36224365234375,196.6422119140625,208.84466552734375,243.82150268554688,238.77310180664062,271.3442840576172,249.4169921875,253.1216583251953,291.5011291503906,293.17987060546875,298.65794372558594,298.10133361816406,304.31471252441406,259.26171875,319.9447021484375,329.2062530517578,327.8931579589844,330.3808898925781,352.4098358154297,344.0060272216797,362.43125915527344,343.0277099609375,344.0305480957031,332.6964874267578,310.1581268310547,338.34437561035156,362.4073944091797,375.3771209716797,378.7414779663086,370.5953826904297
"S4",291.9885711669922,270.9266662597656,287.7367706298828,300.6526794433594,286.41017150878906,299.3611145019531,316.6532897949219,300.9079284667969,287.5355682373047,293.2508850097656,310.2198181152344,311.2022705078125,337.6749725341797,320.2440948486328,309.2990417480469,324.01768493652344,316.14939880371094,311.26487731933594,318.78875732421875,324.64141845703125,320.2559814453125,342.97987365722656,344.9562072753906,348.3400115966797,358.149169921875,359.6670837402344,357.0837097167969,360.0811004638672,359.4411163330078,356.58876037597656,362.0309143066406,355.9040222167969,355.6768341064453,362.49256896972656,360.22096252441406,351.68309020996094,354.05699157714844,338.4193878173828,342.880859375,340.1718444824219,339.594482421875,329.5504913330078,311.8337097167969,289.0187072753906,247.0327606201172,217.46322631835938,167.77120971679688,154.71139526367188,128.00820922851562,98.88937377929688,88.20126342773438,101.48001098632812,87.90927124023438,73.50601196289062,79.72293090820312,78.93539428710938,91.35256958007812,94.87857055664062,84.1854248046875,103.3223876953125,74.47872924804688,65.26251220703125,73.76739501953125,89.69692993164062,88.14385986328125,46.023529052734375,62.23248291015625,87.82171630859375,33.306304931640625,47.735443115234375,121.29342651367188,72.86325073242188,109.79156494140625,107.94744873046875,119.96722412109375,110.11447143554688,122.6314697265625,116.57974243164062,-100.06781005859375,79.5123291015625,101.72198486328125,96.54129028320312,135.31134033203125,99.7200927734375,113.64141845703125,96.35928344726562,95.7076416015625,91.26708984375,104.2406005859375,100.29379272460938,102.08175659179688,121.80819702148438,118.33880615234375,124.3568115234375,25.03765869140625,91.81753540039062,110.38671875,138.85174560546875,151.54116821289062,165.24862670898438,141.20989990234375,147.19070434570312,150.6688232421875,139.90719604492188,154.26162719726562,145.5003662109375,147.50894165039062,164.92221069335938,133.84246826171875,170.4527587890625,136.05224609375,126.38299560546875,136.43896484375,123.29537963867188,126.68878173828125,149.77340698242188,88.06155395507812,154.422607421875,161.0848388671875,138.4599609375,156.4830322265625,131.5150146484375,156.548095703125,146.46441650390625,57.843719482421875,177.46218872070312,184.8990478515625,207.7904052734375,180.9410400390625,217.501708984375,205.21453857421875,241.09036254882812,211.40316772460938,203.31842041015625,202.14102172851562,196.16021728515625,228.13360595703125,232.62774658203125,247.2510528564453,280.67701721191406,236.74703979492188
"S5",251.7982635498047,252.07461547851562,285.27003479003906,273.9560089111328,286.41017150878906,276.99940490722656,299.5296325683594,295.2866516113281,276.9178466796875,289.90956115722656,264.28138732910156,266.43328857421875,309.2486572265625,322.98419189453125,309.2990417480469,340.2031555175781,333.7376251220703,311.26487731933594,339.5047302246094,331.6773986816406,339.56214904785156,346.8385772705078,335.2401428222656,337.5796661376953,352.5055847167969,343.1004333496094,348.38006591796875,346.5503234863281,337.0977020263672,340.0166473388672,343.76690673828125,340.85467529296875,339.3860778808594,350.62913513183594,347.0659484863281,348.54132080078125,354.18382263183594,345.57130432128906,346.32618713378906,339.11842346191406,344.60231018066406,338.4798278808594,315.7727966308594,268.578857421875,263.4805603027344,255.79576110839844,197.82778930664062,225.28802490234375,135.21328735351562,94.85855102539062,165.20608520507812,88.07012939453125,87.90927124023438,73.50601196289062,88.82406616210938,78.93539428710938,143.5758056640625,148.09963989257812,147.50140380859375,146.36929321289062,74.47872924804688,93.88644409179688,116.61294555664062,160.06478881835938,148.93557739257812,146.07272338867188,163.70529174804688,167.40975952148438,88.78707885742188,130.65069580078125,167.90975952148438,153.68206787109375,177.0133056640625,167.19805908203125,178.13406372070312,152.99932861328125,184.78759765625,182.70718383789062,164.86932373046875,189.77005004882812,183.67465209960938,171.24588012695312,158.47415161132812,127.97024536132812,168.4178466796875,175.0115966796875,172.6429443359375,168.06488037109375,172.720703125,116.24932861328125,163.48394775390625,191.8446044921875,201.13995361328125,197.02108764648438,190.46963500976562,185.63967895507812,198.74835205078125,172.72802734375,199.65383911132812,199.40408325195312,181.31390380859375,205.988525390625,188.59432983398438,201.3160400390625,176.02822875976562,201.775390625,147.92739868164062,177.7821044921875,146.00949096679688,177.75833129882812,181.50054931640625,130.369873046875,136.43896484375,173.17147827148438,172.05657958984375,181.8857421875,166.64028930664062,184.45135498046875,161.0848388671875,138.4599609375,162.97442626953125,129.55633544921875,156.548095703125,146.46441650390625,114.75289916992188,177.46218872070312,184.8990478515625,207.7904052734375,180.9410400390625,205.89913940429688,175.87789916992188,213.78717041015625,209.71832275390625,203.31842041015625,202.14102172851562,196.16021728515625,194.77297973632812,221.12939453125,216.116943359375,237.27410888671875,205.00390625
"S6",212.662841796875,250.17156982421875,277.57171630859375,225.95233154296875,267.3233642578125,265.5890350341797,297.6802062988281,295.2866516113281,299.3388671875,289.2578125,296.2281951904297,287.54449462890625,313.9168395996094,325.64524841308594,322.8672332763672,341.5041046142578,333.7376251220703,334.25999450683594,342.7041931152344,344.5148162841797,339.56214904785156,347.03965759277344,341.0893096923828,340.4031677246094,354.83949279785156,352.5373077392578,348.686279296875,349.6798095703125,355.2243347167969,352.1549987792969,351.2238311767578,353.068603515625,348.2407684326172,360.06410217285156,351.92237854003906,357.78895568847656,361.4675750732422,353.58079528808594,352.91790771484375,348.4844207763672,354.3527526855469,349.0612335205078,315.7727966308594,294.76197814941406,292.7040557861328,273.6655731201172,219.7064208984375,246.72666931152344,212.91293334960938,210.57321166992188,225.89801025390625,177.93093872070312,203.26162719726562,154.41937255859375,193.94845581054688,212.50543212890625,211.40481567382812,220.34744262695312,223.638427734375,224.03604125976562,219.16629028320312,228.56454467773438,233.2904052734375,223.24563598632812,225.09408569335938,227.00244140625,212.88082885742188,221.35519409179688,192.73123168945312,218.515380859375,226.21115112304688,234.966796875,215.54437255859375,191.71054077148438,201.40457153320312,168.8974609375,209.74905395507812,217.22213745117188,242.4378662109375,238.9796142578125,202.644775390625,211.05758666992188,221.90267944335938,221.22006225585938,216.15087890625,231.52090454101562,238.31781005859375,239.74136352539062,236.26791381835938,247.0424346923828,221.86956787109375,236.88485717773438,235.72756958007812,213.22372436523438,218.85025024414062,226.18585205078125,230.30377197265625,192.26681518554688,235.36883544921875,215.43276977539062,205.20159912109375,230.8687744140625,195.51022338867188,203.02996826171875,206.136962890625,236.42239379882812,223.88473510742188,177.7821044921875,183.06723022460938,177.75833129882812,181.50054931640625,168.65591430664062,187.36309814453125,206.6702880859375,173.75946044921875,181.8857421875,166.64028930664062,184.45135498046875,161.0848388671875,163.929931640625,162.97442626953125,125.27487182617188,158.1046142578125,146.46441650390625,142.58612060546875,177.46218872070312,184.8990478515625,202.01040649414062,158.09393310546875,189.66323852539062,172.7213134765625,178.95065307617188,196.9993896484375,193.84515380859375,202.14102172851562,196.16021728515625,176.56927490234375,211.8489990234375,207.9820556640625,202.41311645507812,179.92999267578125
"S7",228.04180908203125,267.9866943359375,276.7570495605469,240.10379028320312,268.48924255371094,290.2236633300781,301.69703674316406,295.2866516113281,304.02601623535156,297.3043670654297,314.25067138671875,306.1658020019531,317.8191680908203,325.64524841308594,322.8672332763672,341.5041046142578,335.17864990234375,340.6723937988281,342.7041931152344,349.2900695800781,345.71229553222656,349.1712341308594,348.38169860839844,353.54173278808594,362.1583557128906,357.3282470703125,353.15745544433594,354.5021209716797,359.0227813720703,355.8795928955078,357.4694366455078,364.65830993652344,362.1780548095703,365.9527130126953,361.50840759277344,362.5821228027344,361.4675750732422,353.58079528808594,352.91790771484375,348.4844207763672,354.3527526855469,349.0612335205078,315.7727966308594,306.6020812988281,298.89398193359375,273.6655731201172,219.7064208984375,246.72666931152344,212.91293334960938,210.57321166992188,225.89801025390625,177.93093872070312,203.26162719726562,154.41937255859375,193.94845581054688,212.50543212890625,211.40481567382812,220.34744262695312,223.638427734375,224.03604125976562,219.16629028320312,228.56454467773438,233.2904052734375,223.24563598632812,225.09408569335938,227.00244140625,212.88082885742188,221.35519409179688,192.73123168945312,218.515380859375,226.21115112304688,234.966796875,215.54437255859375,191.71054077148438,201.40457153320312,168.8974609375,209.74905395507812,217.22213745117188,242.4378662109375,238.9796142578125,202.644775390625,211.05758666992188,221.90267944335938,221.22006225585938,216.15087890625,231.52090454101562,238.31781005859375,239.74136352539062,236.26791381835938,247.0424346923828,221.86956787109375,236.88485717773438,235.72756958007812,213.22372436523438,218.85025024414062,226.18585205078125,230.30377197265625,192.26681518554688,235.36883544921875,215.43276977539062,205.20159912109375,230.8687744140625,195.51022338867188,203.02996826171875,206.136962890625,236.42239379882812,223.88473510742188,170.45947265625,183.06723022460938,177.75833129882812,181.50054931640625,168.65591430664062,187.36309814453125,206.6702880859375,173.75946044921875,181.8857421875,166.64028930664062,184.45135498046875,159.23956298828125,163.929931640625,162.97442626953125,119.90731811523438,158.1046142578125,134.775146484375,145.24581909179688,174.62042236328125,146.73446655273438,155.09945678710938,164.60540771484375,172.06497192382812,165.113037109375,151.77679443359375,163.99349975585938,158.3231201171875,175.0177001953125,180.96145629882812,178.53445434570312,187.82568359375,207.9820556640625,166.9388427734375,165.6434326171875
"S8",273.7751922607422,295.44659423828125,294.8922882080078,286.0511016845703,291.3952178955078,305.1191864013672,325.6369171142578,335.56776428222656,335.78431701660156,326.4028625488281,333.28338623046875,329.6017761230469,342.5275421142578,345.44798278808594,347.91700744628906,361.3622589111328,350.74305725097656,360.6124267578125,367.6687927246094,367.9502258300781,358.182373046875,368.0137023925781,360.5598907470703,368.5125274658203,374.14762115478516,361.3091125488281,371.6575927734375,371.70790100097656,367.4092254638672,372.30177307128906,373.07653045654297,373.0137405395508,363.33807373046875,365.9527130126953,363.939453125,362.5821228027344,358.4587860107422,353.95799255371094,352.91790771484375,343.44276428222656,340.35894775390625,338.1453094482422,315.58189392089844,317.91407775878906,308.3863983154297,280.00645446777344,232.2054443359375,229.01828002929688,212.91293334960938,210.57321166992188,225.89801025390625,177.93093872070312,203.26162719726562,154.41937255859375,193.94845581054688,212.50543212890625,208.77313232421875,220.34744262695312,223.638427734375,224.03604125976562,219.16629028320312,228.56454467773438,233.2904052734375,217.86123657226562,225.09408569335938,227.00244140625,211.41189575195312,221.35519409179688,192.73123168945312,218.515380859375,226.21115112304688,234.966796875,211.33023071289062,136.98919677734375,193.8931884765625,152.72772216796875,209.74905395507812,217.22213745117188,242.4378662109375,238.9796142578125,135.37646484375,211.05758666992188,221.90267944335938,221.22006225585938,216.15087890625,231.52090454101562,238.31781005859375,239.74136352539062,236.26791381835938,247.0424346923828,221.86956787109375,236.88485717773438,235.72756958007812,213.22372436523438,218.85025024414062,226.18585205078125,230.30377197265625,192.26681518554688,235.36883544921875,215.43276977539062,205.20159912109375,230.8687744140625,195.51022338867188,176.70913696289062,206.136962890625,236.42239379882812,223.88473510742188,149.7689208984375,183.06723022460938,157.99588012695312,181.04473876953125,168.65591430664062,187.36309814453125,206.6702880859375,162.56301879882812,97.21710205078125,158.83535766601562,111.23699951171875,144.19219970703125,163.929931640625,154.51068115234375,119.90731811523438,158.1046142578125,134.48614501953125,145.24581909179688,174.62042236328125,146.73446655273438,155.09945678710938,164.60540771484375,170.29058837890625,147.65438842773438,151.77679443359375,164.6697998046875,158.3231201171875,175.0177001953125,194.81951904296875,221.41558837890625,225.06256103515625,163.96176147460938,210.42160034179688,224.836669921875
"S9",273.7751922607422,287.05462646484375,288.9883728027344,286.0511016845703,289.76063537597656,305.1191864013672,318.91734313964844,335.56776428222656,329.7070007324219,326.4028625488281,333.19947814941406,328.2582092285156,338.23292541503906,340.1914825439453,337.558349609375,350.98414611816406,348.52020263671875,351.9082946777344,356.02186584472656,349.546142578125,348.9272003173828,357.7936553955078,350.5881042480469,355.4418029785156,360.8771057128906,357.46258544921875,356.18626403808594,356.6684265136719,355.3749237060547,357.93272399902344,359.9553985595703,364.07196044921875,358.8965301513672,360.55055236816406,357.5391387939453,357.97113037109375,352.5126953125,343.92047119140625,344.63404846191406,330.8826141357422,327.24249267578125,322.4574432373047,308.3314208984375,292.451416015625,283.3799743652344,253.0707244873047,198.11932373046875,201.74798583984375,177.97320556640625,163.5721435546875,139.61019897460938,126.14675903320312,138.97821044921875,118.84228515625,137.5140380859375,156.53140258789062,157.33572387695312,149.41793823242188,127.63894653320312,108.54580688476562,115.0947265625,134.79736328125,115.322265625,133.83114624023438,161.43136596679688,149.96826171875,141.07379150390625,152.14151000976562,132.60919189453125,158.74679565429688,150.19775390625,149.99160766601562,110.20257568359375,72.09561157226562,96.84341430664062,81.42755126953125,111.64337158203125,130.24383544921875,147.8272705078125,134.95693969726562,106.90237426757812,117.13458251953125,119.21942138671875,122.54257202148438,125.3489990234375,139.8526611328125,157.50201416015625,166.35488891601562,175.95703125,173.38226318359375,126.45651245117188,163.26565551757812,169.1732177734375,145.23272705078125,158.27886962890625,162.17971801757812,148.15823364257812,113.60037231445312,151.10916137695312,127.05752563476562,117.93563842773438,160.33157348632812,115.35830688476562,92.94723510742188,92.06784057617188,101.56271362304688,155.5853271484375,149.7689208984375,148.199951171875,84.60354614257812,136.02133178710938,124.50155639648438,141.67056274414062,148.07498168945312,123.38644409179688,83.093017578125,116.55255126953125,76.291748046875,119.59829711914062,110.197509765625,122.192138671875,133.798095703125,141.86965942382812,134.48614501953125,145.24581909179688,96.58248901367188,137.42758178710938,155.09945678710938,164.60540771484375,170.29058837890625,147.65438842773438,151.77679443359375,164.6697998046875,158.3231201171875,175.0177001953125,194.81951904296875,221.41558837890625,215.66119384765625,163.96176147460938,188.7584228515625,220.36599731445312
